,id,url,fullName,parkCode,description,latitude,longitude,latLong,states,directionsInfo,directionsUrl,weatherInfo,name,designation,relevanceScore,address_postalCode,address_city,address_stateCode,address_countryCode,address_provinceTerritoryCode,address_line1,address_type,address_line3,address_line2,images_credit,images_title,images_altText,images_caption,images_url,park_phoneNumber,park_emailAddress
11,6D82D070-995A-4524-A56E-C1CE182E7D9B,https://www.nps.gov/alfl/index.htm,Alibates Flint Quarries National Monument,alfl,"13,000 years ago, Alibates was well-known by mammoth hunters as a source of flint for tools. The colorful flint has never lost its value or usefulness in the Texas Panhandle. Learn how important this site was to the survival, commerce, and culture of the people of the High Plains.",35.5819662,-101.6717008,"lat:35.5819662, long:-101.6717008",TX,"Alibates Flint Quarries is located approximately 35 miles north of Amarillo, Texas. From I-40 in Amarillo, take Lakeside exit north towards Lake Meredith National Recreation Area. Exit on TX 136 north towards Borger. After about 30 miles, turn west from TX 136 onto Cas Johnson Road. Park Service signs will be visible. Proceed approximately 3 miles to ""Y"" intersection and bear to right. Go northwest approximately 2 miles to the Alibates Flint Quarries National Monument Visitor Center.",http://www.nps.gov/alfl/planyourvisit/directions.htm,"The Texas Panhandle experiences a wide variety of weather conditions throughout the year. Winters are cold and windy, and summers are hot and dry. It is usually a good idea to bring a jacket with you if you are planning on hiking to the quarries with a ranger because the mesa gets very windy, even in the summer.",Alibates Flint Quarries,National Monument,1.0,79036,Fritch,TX,US,,P.O. Box 1460,Mailing,,,NPS Photo,Snowy Alibates,"A snowy mesa, as seen from the Alibates Visitor Center.",Every season hold special beauty at Alibates Flint Quarries National Monument.,https://www.nps.gov/common/uploads/structured_data/3C845BA9-1DD8-B71B-0B63C45334DC3128.jpg,8068576680,lamr_interpretation@nps.gov
12,3350C18C-8E07-487B-930E-37AD873D31AD,https://www.nps.gov/alpo/index.htm,Allegheny Portage Railroad National Historic Site,alpo,"The first railroad to cross the Allegheny Mountains, the Allegheny Portage Railroad was the final piece of the Pennsylvania Main Line Canal. ""The Portage"" opened in 1834, marking the first time that there was one, direct route between Philadelphia and Pittsburgh. All things to all people, it served merchants, passengers, slaves in pursuit of freedom, and soldiers from the Mexican War.",40.42977467,-78.57431622,"lat:40.42977467, long:-78.57431622",PA,"The park is located just off U.S. Route 22 approximately 12 miles west of Altoona and 10 miles east of Ebensburg. Take the Gallitzin Exit and turn right, following the signs. Visitors prior to 1992 accessed the park in other ways, but the Gallitzin Exit of US Route 22 is the way to access the visitor center and historic area.",http://www.nps.gov/alpo/planyourvisit/directions.htm,"The park is located in Cambria County, PA, and is at the summit of the Allegheny Mountains. Therefore, the park often takes on winter extremes. If planning on traveling from a long distance, please contact the park beforehand to ensure that the facilities are open. Please consult weather forecasts to ensure conditions are safe to travel in. Spring, summer, and fall are generally uneventful, but severe thunderstorms can occur.",Allegheny Portage Railroad,National Historic Site,1.0,16641,Gallitzin,PA,US,,110 Federal Park Road,Mailing,,,NPS,Barrels and crates in the Visitor Center show items that traveled on the Main Line Canal.,Barrel,Barrels and crates in the Visitor Center show items that traveled on the Main Line Canal.,https://www.nps.gov/common/uploads/structured_data/BE77D3FE-FB8B-3D66-D82497CBCD748596.jpeg,8148866150,alpo_interpretation@nps.gov
13,D35004EF-5F5A-4DA4-8716-5141BE5C933C,https://www.nps.gov/amch/index.htm,Amache National Historic Site,amch,"Amache, also known as the Granada Relocation Center, near Granada, Colorado was one of ten incarceration sites established by the War Relocation Authority during World War II to unjustly incarcerate Japanese Americans. Over 10,000 people, most American citizens, were incarcerated at Amache from 1942-1945. Amache - a place to reflect, recommit, and further the pursuit of freedom and justice.",38.04962,-102.32903,"lat:38.04962, long:-102.32903",CO,"Amache National Historic Site is in southeastern Colorado about 1.5 miles west of the town of Granada, 17.5 miles east of Lamar, and half an hour drive from the Kansas border. The site is located off Highway 385/50 along the Santa Fe Trail.",https://www.nps.gov/amch/planyourvisit/directions.htm,"The site is located in Colorado on the High Plains, an arid, windy, and sunny environment. Temperatures and conditions can be extreme in this region, with hot, arid summers that include occasional thunderstorms and tornadoes, as well as cold and snowy winters.",Amache,National Historic Site,1.0,81041,Granada,CO,US,,Amache National Historic Site,Mailing,,PO Box 44,NPS Photo / Stuart West,Amache Barracks and Guard Tower,"reconstructed barracks, guard and water towers surrounded by brown grass and shrubs.","Reconstructed barracks, guard and water towers at the newly designated Amache National Historic Site",https://www.nps.gov/common/uploads/structured_data/C1E570C9-C140-0E81-EDDC02810B0B7EAE.jpg,,Amache_visitor_information@nps.gov
14,A0B4CA5E-608A-4DF2-8EFB-E2E4619EA243,https://www.nps.gov/amme/index.htm,American Memorial Park,amme,"American Memorial Park honors the American and Marianas people who gave their lives during the Marianas Campaign of World War II. At the park, memorials stand in tribute to the courage and sacrifice of the US Servicemen and Chamorro and Carolinian civilians who were killed in the battles between the United States and Japan that took place on Saipan, Tinian, and the Philippine Sea in 1944.",15.21680033,145.7231096,"lat:15.21680033, long:145.7231096",MP,"The park is centrally located along the western shoreline of Saipan, adjacent to downtown Garapan. From airport, proceed north on Airport Road (Tun Herman Pan Highway) until the road ends at Monsignor Guerrero Road (Highway 16). Turn left and continue until the road ends at Beach Road. Turn right until the road ends at the American Memorial Park Mall. Turn left onto Micro Beach Road. The parking lot is on the right.",https://www.nps.gov/amme/planyourvisit/directions.htm,"The temperature varies from 75°F to 88°F and is rarely below 73°F or above 90°F.The climate is tropical, hot and humid throughout the year, with a relatively cool and dry season from December to June, and a warmer and rainy season from July to November. The temperatures are stable throughout the year.",American Memorial,Park,1.0,96950,Saipan,MP,US,,P.O. Box 5198,Mailing,Garapan,,NPS photo,The beach at American Memorial Park.,Crystal clear blue swimming at the park.,The beach is an inviting place to swim and relax.,https://www.nps.gov/common/uploads/structured_data/3C857C50-1DD8-B71B-0B272D30762B414D.jpg,6702347207,brooke_nevitt@nps.gov
15,34CB30BA-8A5F-4563-AA34-6633708DD9DC,https://www.nps.gov/amis/index.htm,Amistad National Recreation Area,amis,"An oasis in the desert, Amistad National Recreation Area consists of the US portion of the International Amistad Reservoir. Amistad, whose name comes from the Spanish word meaning friendship, is best known for excellent water-based recreation, camping, hiking, rock art viewing, and its rich cultural history. Amistad is also home to a wide variety of plant and animal life above and below the water.",29.53539777,-101.075821,"lat:29.53539777, long:-101.075821",TX,"Amistad National Recreation Area is located on the US-Mexico border 7 miles west of the Del Rio city limit and 6 miles west of the US Highway 90 and 277 North intersection. The park is 160 miles west of San Antonio on US Highway 90 and about 230 miles east of Big Bend National Park via US Highway 90 and US Highway 385. Access to Amistad from the north or south is via US 277/377. The visitor center address is 10477 Highway 90 West, Del Rio, TX 78840.",https://www.nps.gov/amis/planyourvisit/directions.htm,"Weather in Southwest Texas can change in a matter of minutes. It is best to check the local weather report. Amistad National Recreation Area usually has hot summers and mild winters. For more information, please visit the park's Current Conditions page at https://www.nps.gov/amis/planyourvisit/conditions.htm.",Amistad,National Recreation Area,1.0,78840,Del Rio,TX,US,,10477 Highway 90 West,Mailing,,,Photo by: Octavio Garcia,Limestone shoreline along Amistad National Recreation Area,Limestone shoreline along Amistad National Recreation Area,Limestone is visible along the shoreline of Amistad National Recreation Area.,https://www.nps.gov/common/uploads/structured_data/3C805CD0-1DD8-B71B-0B204F0B8630CEBC.jpg,(830) 775-7491,amis_interpretation@nps.gov
16,9463E25C-7342-4A34-9537-4A6DA74B2B06,https://www.nps.gov/anac/index.htm,Anacostia Park,anac,"Welcome to Anacostia Park, your neighborhood national park in the heart of Washington, DC! Enjoy exercise along the river trail or relax by the water, Anacostia Park is a breath of fresh air and a space to unwind amid a bustling city.",38.8782,-76.9703,"lat:38.8782, long:-76.9703",DC,Anacostia Park is located in South East Washington DC running parallel to the Anacostia river. The park can be accessed from the South Capitol bridge over the Anacostia river across from the Nationals baseball stadium. You can also enter the park from the Baltimore-Washington Parkway (295). You can enter the park from Good Hope Road or from Nicholson Street.,http://www.nps.gov/anac/planyourvisit/directions.htm,Spring brings mild temperatures and a light breeze along with springtime flower blooms. Summer can be hot and humid. Fall cools down and changing of the seasons brings changing of the colors in leaves. Winter gets cold and temperatures may drop below freezing.,Anacostia,Park,1.0,20020,Washington,DC,US,,"1900 Anacostia Drive, S.E.",Mailing,,,NPS,Bring your dog to the park!,A man jogs his two dogs along a paved multi-use trial.,The Anacostia River trail is a great place to bring your dog for some exercise. Dogs must be on a leash and please clean up after your pet.,https://www.nps.gov/common/uploads/structured_data/E99A9CE8-911F-16D5-752156D21DD9C15A.jpg,2026926080,anac_visitorservices@nps.gov
17,00E65872-53F7-4C9B-BD29-B9BC99930D0D,https://www.nps.gov/ande/index.htm,Andersonville National Historic Site,ande,"Nearly 13,000 men died on these grounds, a site that became infamous even before the Civil War ended. Their burial grounds became Andersonville National Cemetery, where veterans continue to be buried today. This place, where tens of thousands suffered captivity so others could be free, is also home to the National Prisoner of War Museum and serves as a memorial to all American prisoners of war.",32.19831758,-84.12988898,"lat:32.19831758, long:-84.12988898",GA,Andersonville National Historic Site is located in southwest Georgia. The park is approximately 12 miles north of Americus and 11 miles south of Montezuma on GA-49.,http://www.nps.gov/ande/planyourvisit/directions.htm,Summer temperatures reach highs in the 80s-90s and high humidity. Winter temperatures tend to be in the 40s and below. Snow can occur but is rare. Average annual precipitation is 46.24 inches and is fairly evenly distributed throughout the year. The National Prisoner of War Museum is maintained at a cool temperature to help preserve artifacts; dressing in layers is recommended.,Andersonville,National Historic Site,1.0,31711,Andersonville,GA,US,,Andersonville National Historic Site,Mailing,496 Cemetery Road,,NPS Photo,National Prisoner of War Museum,A large red brick building with raised skylights and large windows,"The National Prisoner of War Museum, which serves as the visitor center, honors all American POWs from the Revolutionary War to present day.",https://www.nps.gov/common/uploads/structured_data/06FF3F8A-CC2E-A21D-AA6494A978FAF31E.jpg,2299240343,ande_information@nps.gov
18,2ED6E071-57AA-4B08-8DDA-5CB09FBB75C8,https://www.nps.gov/anjo/index.htm,Andrew Johnson National Historic Site,anjo,"Andrew Johnson's complex presidency (1865-69) illustrates the Constitution at work following the Civil War. As the President and Congress disagreed on Reconstruction methods, the Constitution served as their guide on balance of powers, vetoes, and impeachment. In the end, it evolved as a living document with pivotal amendments on freedom, citizenship, and voting rights - topics still vital today.",36.15624509,-82.83709021,"lat:36.15624509, long:-82.83709021",TN,"GPS The GPS setting for Andrew Johnson NHS may be listed as 121 Monument Ave, which is the park HQ in the National Cemetery. To arrive at the Visitor Center, use 101 North College Street, Greeneville, TN. Plane The closest airport is the Tri-Cities Regional Airport, 43 miles NE of Greeneville. From the airport, take I-81 South to exit 36 and follow the signs to Greeneville. Car From I-81S take exit 36 to Rt. 172 south to Greeneville. From I-81N take exit 23 to Rt. 11E north to Greeneville.",http://www.nps.gov/anjo/planyourvisit/directions.htm,"There are four distinct seasons in East Tennessee, but temperature and weather conditions can vary widely within those seasons. Spring and Fall are generally pleasant with frequent rain showers. Summer and Winter ranges can be extreme. The President's Homestead is not climate controlled and may be closed at times during excessive highs or lows in the summer and winter.",Andrew Johnson,National Historic Site,1.0,37743,Greeneville,TN,US,,Andrew Johnson National Historic Site,Mailing,,121 Monument Ave.,NPS Image,The National Cemtery,A view of Monument Hill studded with veteran headstones,The commanding view of Monument Hill with veteran headstones,https://www.nps.gov/common/uploads/structured_data/CD65A1F5-0B0B-A242-2872945DFCF93FA1.jpg,4236383551,anjo_information@nps.gov
19,7FF37F14-88C8-469E-A447-ACE6D9AF44D2,https://www.nps.gov/ania/index.htm,Aniakchak National Monument & Preserve,ania,"Given its remote location and challenging weather conditions, Aniakchak is one of the most wild and least visited places in the National Park System. This landscape is a vibrant reminder of Alaska's location in the volcanically active ""Ring of Fire,"" as it is home to an impressive six mile (10 km) wide, 2,500 ft (762 m) deep caldera formed during a massive volcanic eruption 3,500 years ago.",56.85317675,-157.5544362,"lat:56.85317675, long:-157.5544362",AK,"Located on the Alaska Peninsula, 450 miles southwest of Anchorage, Aniakchak National Monument and Preserve is inaccessible by road. Notoriously bad weather makes access to Aniakchak unpredictable. Drop-offs and/or pick-ups may be significantly delayed.",http://www.nps.gov/ania/planyourvisit/directions.htm,"When you visit, be prepared to encounter all types of weather. On average, wet and cool conditions predominate in spring, summer, and fall. Strong winds can delay the departure and arrival of boats and floatplanes.",Aniakchak,National Monument & Preserve,1.0,99613,KIng Salmon,AK,US,,PO Box 245,Mailing,,,NPS Photo/Roy Wood,The Gates of Aniakchak,The Gates of Aniakchak,The Gates of Aniakchak,https://www.nps.gov/common/uploads/structured_data/3C7A7FDE-1DD8-B71B-0B357DE404A64A20.jpg,9072463305,KATM_Visitor_Information@nps.gov
20,8415526C-C932-4236-A634-2D89DF718936,https://www.nps.gov/anti/index.htm,Antietam National Battlefield,anti,"23,000 soldiers were killed, wounded or missing after twelve hours of savage combat on September 17, 1862. The Battle of Antietam ended the Confederate Army of Northern Virginia's first invasion into the North and led Abraham Lincoln to issue the preliminary Emancipation Proclamation.",39.46763452,-77.73828017,"lat:39.46763452, long:-77.73828017",MD,Ten miles south of I-70 on Maryland Route 65,http://www.nps.gov/anti/planyourvisit/directions.htm,The weather is fairly mild. Summers can be very warm and humid and winters cold and snowy. We have four distinct seasons with the fall and spring being the best times to visit the battlefield.,Antietam,National Battlefield,1.0,21782,Sharpsburg,MD,US,,P.O. Box 158,Mailing,,,NPS Antietam/ BBaracz,The Cornfield,wood fence rails with green corn stalks behind fence,Looking east along the south edge of The Cornfield.,https://www.nps.gov/common/uploads/structured_data/6E455943-9933-66E7-288EADAA891B7267.jpg,3014325124,anti_info@nps.gov
21,D84122DD-1B0E-4D13-927C-5D6D2A0D200E,https://www.nps.gov/apis/index.htm,Apostle Islands National Lakeshore,apis,"Imagine that moment, being in that perfect spot as the sun rises, and everything comes into focus. A rocky shoreline suddenly reflects the world around you. Waiting for you among the water, land, forests, and history is that moment. How will the islands inspire you?",46.96240467,-90.66045665,"lat:46.96240467, long:-90.66045665",WI,Apostle Islands National Lakeshore features several points of interest with much of it only accessible by water.,http://www.nps.gov/apis/planyourvisit/directions.htm,"Lake Superior is renowned for its cold temperatures, rough seas, fog, and sudden squalls. Boaters and paddlers should monitor marine weather forecasts and be constantly alert to changing conditions. Average daytime high temperatures range from 60 degrees Fahrenheit in May, to the upper 80s in mid-summer, to the mid-60s in September. Average lows vary from 40 degrees in May, to the upper 50s in mid-summer, to 50 degrees in September. Average water temperatures in May and June are only in the 40s.",Apostle Islands,National Lakeshore,1.0,54814,Bayfield,WI,US,,PO Box 770,Mailing,,,NPS Photo / N. Howk,Rocky Shorelines,A rocky shoreline meets the calm water of a lake at sunset.,Experience the setting sun along a rocky island shoreline.,https://www.nps.gov/common/uploads/structured_data/D6AABFB5-C4A3-F1F1-0CCA264E32F4494E.jpg,7157793397,apis_information@nps.gov
22,FAEF5684-83A4-4CF2-A701-60CF8D4014BD,https://www.nps.gov/appa/index.htm,Appalachian National Scenic Trail,appa,"The Appalachian Trail is a 2,190+ mile long public footpath that traverses the scenic, wooded, pastoral, wild, and culturally resonant lands of the Appalachian Mountains. Conceived in 1921, built by private citizens, and completed in 1937, today the trail is managed by the National Park Service, US Forest Service, Appalachian Trail Conservancy, numerous state agencies and thousands of volunteers.",40.41029575,-76.4337548,"lat:40.41029575, long:-76.4337548","CT,GA,MA,MD,ME,NC,NH,NJ,NY,PA,TN,VA,VT,WV","There are many points of access along the Appalachian Trail, whether it is by car, train, bus or plane. For more detailed directions, please refer to the ""Directions"" section of our park webpage.",http://www.nps.gov/appa/planyourvisit/directions.htm,"It is your responsibility to be prepared for all weather conditions, including extreme and unexpected weather changes year-round. As the trail runs from Georgia to Maine there will be different weather conditions depending on your location. For weather along specific sections of the trail and at specific shelters, please refer to: http://www.atweather.org/",Appalachian,National Scenic Trail,1.0,25425,Harpers Ferry,WV,US,,Appalachian Trail Park Office,Mailing,,P.O. Box 50,Photo Credit: ATC/Greg Walter,Winter on the A.T.,A snowy winter view from the A.T. overlooking snowy mountains and clouds in the distance.,Hikers can experience many seasons along the A.T. all year round. It is important to be prepared.,https://www.nps.gov/common/uploads/structured_data/3C83A59A-1DD8-B71B-0BBFB87BBDDAABD6.jpg,3045356278,0@0
23,16CCCC56-1DC1-47D6-AE91-E939955BFC53,https://www.nps.gov/apco/index.htm,Appomattox Court House National Historical Park,apco,"On April 9, 1865, the surrender of the Army of Northern Virginia in the McLean House in the village of Appomattox Court House, Virginia signaled the effective end of the nation's largest war. Questions remained: could the nation reunite as one? How would emancipation be realized?",37.38022164,-78.79856982,"lat:37.38022164, long:-78.79856982",VA,"Appomattox Court House NHP is located 3 miles east of U.S. Highway 460, and 3 miles east of the modern town of Appomattox, Virginia along Rt. 24.",http://www.nps.gov/apco/planyourvisit/directions.htm,"The park may close due to emergency weather conditions (typically snow or ice). For updated information about possible closure or altered hours due to weather, please call 434-352-8987 ext. 245.",Appomattox Court House,National Historical Park,1.0,24522,Appomattox,VA,US,,Appomattox Court House National Historical Park,Mailing,,P.O. Box 218,NPS Photo,Living History at Appomattox Court House NHP,Living History at Appomattox Court House NHP,Living History at Appomattox Court House NHP,https://www.nps.gov/common/uploads/structured_data/3C85DD8D-1DD8-B71B-0B589A1B80E04E4A.jpg,4343528987,APCO_SocialMedia@nps.gov
24,36240051-018E-4915-B6EA-3F1A7F24FBE4,https://www.nps.gov/arch/index.htm,Arches National Park,arch,"Discover a landscape of contrasting colors, land forms, and textures unlike any other. The park has over 2,000 natural stone arches, hundreds of soaring pinnacles, massive rock fins, and giant balanced rocks. This red-rock wonderland will amaze you with its formations, refresh you with its trails, and inspire you with its sunsets.",38.72261844,-109.5863666,"lat:38.72261844, long:-109.5863666",UT,"Arches National Park is located in southeast Utah, five miles north of Moab on US 191. From Moab, Utah, drive five miles north on Main Street/US 191. Turn right at the stoplight. From Interstate 70, take exit 182 (Crescent Junction), then drive south 28 miles on US 191. Turn left at the stoplight.",http://www.nps.gov/arch/planyourvisit/directions.htm,"Arches is part of the Colorado Plateau, a ""high desert"" region that experiences wide temperature fluctuations, sometimes over 40 degrees in a single day. The temperate (and most popular) seasons are spring (April-May) and fall (mid-September-October), when daytime highs average 60 to 80 F and lows average 30 to 50 F. Summer temperatures often exceed 100 F, making strenuous exercise difficult. Winters are cold, with highs averaging 30 to 50 F, and lows averaging 0 to 20 F.",Arches,National Park,1.0,84532,Moab,UT,US,,PO Box 907,Mailing,,,NPS/Herbert,Park Avenue Trail,two hikers descend a broad wash with tall rock walls on either side.,"The Park Avenue trail is one of many hiking trails at Arches, ranging from easy to strenuous.",https://www.nps.gov/common/uploads/structured_data/3C7A0DE5-1DD8-B71B-0BFBE720788EF4A3.jpg,4357192299,archinfo@nps.gov
25,6876F4F4-9B8F-4648-89EA-C1BBF770C494,https://www.nps.gov/arpo/index.htm,Arkansas Post National Memorial,arpo,"Located at the confluence of two rivers, Arkansas Post has served as a gathering place for many cultures throughout human history - it represents cultural cooperation, conflict, synthesis, and diversity.",34.00389998,-91.30837178,"lat:34.00389998, long:-91.30837178",AR,"Arkansas Post National Memorial is located in southeastern Arkansas. The entrance to the park is on Arkansas Hwy 169, seven miles south of Gillett, via US Hwy 165 (The Great River Road), and about 20 miles northeast of Dumas, via US 165.",http://www.nps.gov/arpo/planyourvisit/directions.htm,"Arkansas shares the same climate classification as the rest of the southeastern United States: humid subtropical. This type of climate features relatively mild winters and hot, steamy summers.",Arkansas Post,National Memorial,1.0,72055,Gillett,AR,US,,1741 Old Post Road,Mailing,,,NPS Photo,Living History,Arkansas Post National Monument cannon firing,"During the Civil War, Confederate troops tried to maintain tactical control of the confluence of the Arkansas and White Rivers, and in 1862 they constructed a massive earthen fortification known as Fort Hindman at the Post. In January 1863 Union troops d",https://www.nps.gov/common/uploads/structured_data/3C848373-1DD8-B71B-0BD4F4F6875AA6FC.jpg,8705482207,arpo_information@nps.gov
26,E84B1E08-CCE8-4FFF-8DB6-B92F40953225,https://www.nps.gov/arho/index.htm,"Arlington House, The Robert E. Lee Memorial",arho,"Arlington House is the nation’s memorial to Robert E. Lee. It honors him for specific reasons, including his role in promoting peace and reunion after the Civil War. In a larger sense it exists as a place of study and contemplation of the meaning of some of the most difficult aspects of American history: military service; sacrifice; citizenship; duty; loyalty; slavery and freedom.",38.8822021484,-77.0734786987,"lat:38.8822021484, long:-77.0734786987",VA,"Public Transportation: The Memorial is accessible by the Blue Line of the Metro subway system. The Arlington Cemetery subway station is near the Visitor Center for the cemetery. Car: Arlington House is located inside Arlington National Cemetery. If you plan to come in a vehicle, the nearest parking is in the Arlington National Cemetery parking garage. From the entrance and Welcome Center at Arlington National Cemetery, one can walk up the hill to Arlington House (approximately 15 minutes-steep)",https://www.nps.gov/arho/planyourvisit/directions.htm,"Summers at Arlington House are generally hot and humid, with daytime highs frequently above 90 degrees Fahrenheit and scattered afternoon thunderstorms. Please carry water while participating in physical activity and be prepared to take shelter from lightning. Winters at Arlington are generally cold, with nighttime lows frequently near freezing and occasional snowfall. Please be alert for snowplows and icy spots on roadways. Weather during spring and fall is generally moderate, but can change quickly.","Arlington House, The Robert E. Lee Memorial",,1.0,22101,McLean,VA,US,,"Arlington House, The Robert E. Lee Memorial",Mailing,c/o Turkey Run Park,700 George Washington Memorial Parkway,NPS / Marcey Frutchey,View from Arlington House,"A park ranger talks to people overlooking Washington, DC","Get great views of Washington, DC, from Arlington House!",https://www.nps.gov/common/uploads/structured_data/1F3EE25F-AB7C-AA8D-3CD1B7773A1D83C5.jpg,7032351530,gwmp_superintendent@nps.gov
27,307BE169-345D-472C-8128-20F1D59864A7,https://www.nps.gov/asis/index.htm,Assateague Island National Seashore,asis,"Want to live on the edge? Visit a place recreated each day by ocean wind and waves. Life on Assateague Island has adapted to an existence on the move. Explore sandy beaches, salt marshes, maritime forests and coastal bays. Rest, relax, recreate and enjoy some time on the edge of the continent.",38.05593172,-75.24524611,"lat:38.05593172, long:-75.24524611","MD,VA","There are two entrances to Assateague Island National Seashore. Assateague's north entrance is at the end of Route 611, eight miles south of Ocean City, MD. The south entrance is at the end of Route 175, two miles east of Chincoteague, VA. There is no vehicle access between the two entrances on Assateague Island. Vehicles must return to the mainland to access either the north or south entrance.",http://www.nps.gov/asis/planyourvisit/directions.htm,"Spring: Often windy and cool with lows in the 40's and highs in the 60's. Summer: Hot and humid with lows in the 60's and highs in the 80's. Fall: Warm with lows in the 50's and highs in the 70's. Winter: Damp cold and often windy. Lows in the 20's, highs in the 40's.",Assateague Island,National Seashore,1.0,21811,Berlin,MD,US,,7206 National Seashore Lane,Mailing,,,NPS Photo,Waves on Assateague beach,waves on Assateague beach with people fishing in the background,Visit the shifting sands at the water's edge where thousands of waves change the beach every day.,https://www.nps.gov/common/uploads/structured_data/3C80A86E-1DD8-B71B-0B5EC085EECBB339.jpg,4106411441,asis_information@nps.gov
